seller_id,category_en,customer_state,n,avg_price,avg_freight,avg_total,median_days,neg_rate
02ecc2a19303f05e59ce133fd923fff7,garden_tools,BA,1,249.0,29.12,278.12,8.58,100.0
02ecc2a19303f05e59ce133fd923fff7,garden_tools,ES,1,149.9,17.3,167.2,17.89,0.0
02ecc2a19303f05e59ce133fd923fff7,garden_tools,MG,1,299.3,28.42,327.72,8.31,0.0
02ecc2a19303f05e59ce133fd923fff7,garden_tools,SC,1,298.0,21.58,319.58,13.26,0.0
02ecc2a19303f05e59ce133fd923fff7,garden_tools,SP,4,201.64,18.62,220.27,8.35,0.0
02ecc2a19303f05e59ce133fd923fff7,home_construction,GO,1,149.9,27.35,177.25,9.31,0.0
02ecc2a19303f05e59ce133fd923fff7,home_construction,RS,2,239.9,20.05,259.95,15.94,0.0
02ecc2a19303f05e59ce133fd923fff7,home_construction,SP,5,237.23,14.38,251.61,6.19,0.0
02f5837340d7eb4f653d676c7256523a,luggage_accessories,MG,1,125.99,75.46,201.45,40.66,100.0
02f5837340d7eb4f653d676c7256523a,luggage_accessories,MS,1,129.99,19.15,149.14,12.34,0.0
02f5837340d7eb4f653d676c7256523a,luggage_accessories,PR,2,129.24,14.18,143.43,3.73,0.0
02f5837340d7eb4f653d676c7256523a,luggage_accessories,SC,1,129.99,17.16,147.15,17.19,0.0
02f5837340d7eb4f653d676c7256523a,luggage_accessories,SP,25,129.54,17.63,147.17,7.71,0.0
02f623a8eb246f3c5f7c2f96462654e6,health_beauty,RJ,1,140.0,23.78,163.78,4.11,0.0
02f623a8eb246f3c5f7c2f96462654e6,health_beauty,SP,2,140.0,14.82,154.82,6.85,0.0
02f623a8eb246f3c5f7c2f96462654e6,sports_leisure,CE,2,159.0,41.39,200.38,32.66,50.0
02f623a8eb246f3c5f7c2f96462654e6,sports_leisure,DF,2,114.0,19.98,133.99,8.21,0.0
02f623a8eb246f3c5f7c2f96462654e6,sports_leisure,ES,3,129.33,21.3,150.63,8.79,0.0
02f623a8eb246f3c5f7c2f96462654e6,sports_leisure,MG,4,134.25,20.13,154.38,7.79,0.0
02f623a8eb246f3c5f7c2f96462654e6,sports_leisure,MS,1,140.0,23.78,163.78,11.47,0.0
02f623a8eb246f3c5f7c2f96462654e6,sports_leisure,PR,1,109.0,19.95,128.95,3.97,0.0
02f623a8eb246f3c5f7c2f96462654e6,sports_leisure,RJ,3,152.33,21.38,173.72,9.04,0.0
02f623a8eb246f3c5f7c2f96462654e6,sports_leisure,RS,2,174.0,23.9,197.9,8.36,0.0
02f623a8eb246f3c5f7c2f96462654e6,sports_leisure,SP,23,149.26,15.36,164.63,5.1,4.35
0307f7565ff85b299b6e5ef162b1b1a9,cool_stuff,PI,1,599.0,51.63,650.63,15.31,0.0
0307f7565ff85b299b6e5ef162b1b1a9,cool_stuff,PR,3,1022.33,51.63,1073.97,13.17,33.33
0307f7565ff85b299b6e5ef162b1b1a9,perfumery,SP,1,16.9,10.96,27.86,20.87,100.0
0307f7565ff85b299b6e5ef162b1b1a9,small_appliances,DF,1,1029.0,39.5,1068.5,12.79,0.0
034b9387752bfa309f350a70cd45ffa3,toys,PR,1,12.0,13.61,25.61,4.1,0.0
034b9387752bfa309f350a70cd45ffa3,toys,RJ,2,12.0,22.06,34.06,12.68,0.0
034b9387752bfa309f350a70cd45ffa3,toys,SC,1,12.0,13.61,25.61,10.89,0.0
034b9387752bfa309f350a70cd45ffa3,toys,SP,4,12.0,18.23,30.23,6.37,0.0
038b75b729c8a9a04b0d07cba7eabe86,housewares,BA,1,233.5,48.46,281.96,30.02,0.0
038b75b729c8a9a04b0d07cba7eabe86,housewares,ES,1,233.5,42.39,275.89,15.08,0.0
039b29ff3b3473435d0cd59040575de9,dvds_blu_ray,RS,1,8.9,15.23,24.13,9.06,0.0
039b29ff3b3473435d0cd59040575de9,dvds_blu_ray,SP,3,8.9,7.39,16.29,8.39,0.0
039b29ff3b3473435d0cd59040575de9,music,AM,1,16.1,22.85,38.95,24.02,0.0
039b29ff3b3473435d0cd59040575de9,music,PR,1,16.1,18.23,34.33,8.81,0.0
039b29ff3b3473435d0cd59040575de9,music,SP,3,15.7,7.39,23.09,4.88,0.0
039e6ad9dae79614493083e241147386,garden_tools,DF,1,2550.0,66.0,2616.0,5.92,0.0
039e6ad9dae79614493083e241147386,garden_tools,RJ,2,2800.0,58.86,2858.86,10.98,0.0
039e6ad9dae79614493083e241147386,garden_tools,SC,1,3105.0,104.72,3209.72,6.75,0.0
039e6ad9dae79614493083e241147386,garden_tools,SE,1,1670.0,59.98,1729.98,38.33,100.0
03a2a6dcbe45d639c4dc2a0d24769c40,garden_tools,BA,1,52.9,22.3,75.2,10.55,0.0
03a2a6dcbe45d639c4dc2a0d24769c40,garden_tools,MG,1,159.95,27.42,187.37,7.13,0.0
03a2a6dcbe45d639c4dc2a0d24769c40,garden_tools,PE,1,139.99,27.78,167.77,8.89,0.0
03a2a6dcbe45d639c4dc2a0d24769c40,garden_tools,RJ,3,125.59,19.19,144.78,11.85,33.33
03a2a6dcbe45d639c4dc2a0d24769c40,garden_tools,SP,3,116.26,12.39,128.66,5.95,0.0
03bd479e1d9484cdb14104d3023f7321,auto,MG,1,119.9,14.18,134.08,12.17,0.0
03bd479e1d9484cdb14104d3023f7321,auto,MS,1,119.9,20.99,140.89,23.0,0.0
03bd479e1d9484cdb14104d3023f7321,auto,PR,1,119.9,22.55,142.45,26.23,0.0
0417b067eeab773d2f7061a726dc477f,auto,MG,4,142.49,61.46,203.95,13.03,0.0
0417b067eeab773d2f7061a726dc477f,auto,PA,1,115.99,110.32,226.31,54.31,100.0
0417b067eeab773d2f7061a726dc477f,auto,PR,3,85.99,35.2,121.19,9.24,0.0
0417b067eeab773d2f7061a726dc477f,auto,RJ,1,629.99,44.7,674.69,10.37,100.0
0417b067eeab773d2f7061a726dc477f,auto,SC,1,79.59,21.16,100.75,7.0,0.0
0417b067eeab773d2f7061a726dc477f,auto,SP,3,68.56,38.32,106.88,20.08,33.33
042573af89b6d931f672efaf789d8358,small_appliances,RJ,1,179.99,21.75,201.74,51.16,100.0
042573af89b6d931f672efaf789d8358,small_appliances,SP,1,174.99,31.43,206.42,5.54,0.0
042573af89b6d931f672efaf789d8358,sports_leisure,SP,1,58.5,11.91,70.41,3.37,0.0
04308b1ee57b6625f47df1d56f00eedf,health_beauty,AC,1,527.9,63.98,591.88,16.83,0.0
04308b1ee57b6625f47df1d56f00eedf,health_beauty,BA,2,488.4,54.14,542.54,15.41,0.0
04308b1ee57b6625f47df1d56f00eedf,health_beauty,CE,1,1399.9,63.47,1463.37,17.04,0.0
04308b1ee57b6625f47df1d56f00eedf,health_beauty,DF,2,528.9,40.5,569.4,20.56,0.0
04308b1ee57b6625f47df1d56f00eedf,health_beauty,ES,1,1299.9,34.38,1334.28,17.77,0.0
04308b1ee57b6625f47df1d56f00eedf,health_beauty,GO,4,510.9,50.07,560.97,22.18,25.0
04308b1ee57b6625f47df1d56f00eedf,health_beauty,MA,2,577.9,46.08,623.97,21.5,0.0
04308b1ee57b6625f47df1d56f00eedf,health_beauty,MG,20,687.9,25.02,712.92,19.55,25.0
04308b1ee57b6625f47df1d56f00eedf,health_beauty,MT,2,532.9,45.88,578.78,35.11,0.0
04308b1ee57b6625f47df1d56f00eedf,health_beauty,PA,3,860.23,78.02,938.25,32.92,33.33
04308b1ee57b6625f47df1d56f00eedf,health_beauty,PE,2,527.9,63.98,591.88,15.42,0.0
04308b1ee57b6625f47df1d56f00eedf,health_beauty,PI,3,585.9,58.23,644.13,27.99,33.33
04308b1ee57b6625f47df1d56f00eedf,health_beauty,PR,4,537.65,20.13,557.78,14.43,0.0
04308b1ee57b6625f47df1d56f00eedf,health_beauty,RJ,6,788.9,26.43,815.33,19.49,50.0
04308b1ee57b6625f47df1d56f00eedf,health_beauty,RN,2,914.4,57.56,971.96,15.51,0.0
04308b1ee57b6625f47df1d56f00eedf,health_beauty,RO,1,1429.9,70.29,1500.19,20.34,100.0
04308b1ee57b6625f47df1d56f00eedf,health_beauty,RS,1,535.9,18.5,554.4,7.69,0.0
04308b1ee57b6625f47df1d56f00eedf,health_beauty,SC,5,524.7,16.78,541.48,9.07,20.0
04308b1ee57b6625f47df1d56f00eedf,health_beauty,SP,30,567.0,21.65,588.65,13.72,16.67
0432ead42b6c8a0bdf68154add917fdf,consoles_games,DF,1,39.9,14.1,54.0,10.27,0.0
0432ead42b6c8a0bdf68154add917fdf,consoles_games,MG,1,34.9,15.1,50.0,4.01,0.0
0432ead42b6c8a0bdf68154add917fdf,consoles_games,SP,1,39.9,11.85,51.75,6.39,0.0
0432ead42b6c8a0bdf68154add917fdf,housewares,SP,1,79.9,7.81,87.71,5.54,100.0
0432ead42b6c8a0bdf68154add917fdf,toys,AL,2,99.9,21.5,121.4,35.17,50.0
0432ead42b6c8a0bdf68154add917fdf,toys,AM,1,94.9,25.15,120.05,14.48,0.0
0432ead42b6c8a0bdf68154add917fdf,toys,BA,2,99.9,17.7,117.6,20.57,0.0
0432ead42b6c8a0bdf68154add917fdf,toys,CE,1,94.9,17.94,112.84,15.92,0.0
0432ead42b6c8a0bdf68154add917fdf,toys,GO,1,82.9,14.33,97.23,11.95,0.0
0432ead42b6c8a0bdf68154add917fdf,toys,MG,4,88.65,14.98,103.62,7.72,0.0
0432ead42b6c8a0bdf68154add917fdf,toys,MT,1,89.9,24.29,114.19,12.39,100.0
0432ead42b6c8a0bdf68154add917fdf,toys,PA,1,89.9,17.91,107.81,14.43,0.0
0432ead42b6c8a0bdf68154add917fdf,toys,PB,2,62.9,22.14,85.04,17.97,0.0
0432ead42b6c8a0bdf68154add917fdf,toys,PI,2,96.4,27.98,124.38,15.8,0.0
0432ead42b6c8a0bdf68154add917fdf,toys,PR,3,88.23,15.04,103.27,6.92,0.0
0432ead42b6c8a0bdf68154add917fdf,toys,RJ,13,78.75,15.08,93.82,5.85,0.0
0432ead42b6c8a0bdf68154add917fdf,toys,RS,4,88.68,18.14,106.82,10.49,0.0
0432ead42b6c8a0bdf68154add917fdf,toys,SC,5,75.9,14.79,90.69,11.49,0.0
0432ead42b6c8a0bdf68154add917fdf,toys,SP,33,95.48,9.28,104.75,4.14,6.06
0432ead42b6c8a0bdf68154add917fdf,toys,TO,1,35.9,37.04,72.94,24.57,0.0
044668ccd5316b12a7cf0d54a156e3e9,food,BA,1,35.33,18.4,53.73,8.12,0.0
044668ccd5316b12a7cf0d54a156e3e9,food,RJ,1,35.33,18.35,53.68,10.18,0.0
044668ccd5316b12a7cf0d54a156e3e9,food,SP,1,33.57,8.4,41.97,5.25,0.0
04843805947f0fc584fc1969b6e50fe7,bed_bath_table,SP,1,700.0,37.38,737.38,15.04,0.0
048c2757535328e0d7dac690ad3c0aae,fashion_shoes,AC,1,220.7,68.69,289.39,7.18,0.0
048c2757535328e0d7dac690ad3c0aae,fashion_shoes,AL,1,199.7,27.87,227.57,16.21,0.0
048c2757535328e0d7dac690ad3c0aae,fashion_shoes,BA,4,149.2,24.03,173.23,22.6,25.0
048c2757535328e0d7dac690ad3c0aae,fashion_shoes,DF,3,185.77,20.33,206.1,15.05,0.0
048c2757535328e0d7dac690ad3c0aae,fashion_shoes,ES,1,199.7,18.65,218.35,14.37,0.0
048c2757535328e0d7dac690ad3c0aae,fashion_shoes,GO,1,157.9,23.69,181.59,12.05,100.0
048c2757535328e0d7dac690ad3c0aae,fashion_shoes,MG,6,180.97,18.91,199.88,18.79,0.0
048c2757535328e0d7dac690ad3c0aae,fashion_shoes,MS,2,178.8,20.04,198.84,18.01,0.0
048c2757535328e0d7dac690ad3c0aae,fashion_shoes,MT,2,189.3,24.42,213.72,14.42,0.0
048c2757535328e0d7dac690ad3c0aae,fashion_shoes,PA,2,178.8,29.92,208.72,23.27,0.0
048c2757535328e0d7dac690ad3c0aae,fashion_shoes,PE,4,178.4,36.54,214.94,17.29,25.0
048c2757535328e0d7dac690ad3c0aae,fashion_shoes,PI,1,199.7,38.95,238.65,40.71,100.0
048c2757535328e0d7dac690ad3c0aae,fashion_shoes,PR,1,157.9,17.85,175.75,12.92,0.0
048c2757535328e0d7dac690ad3c0aae,fashion_shoes,RJ,6,191.25,21.23,212.48,19.46,16.67
048c2757535328e0d7dac690ad3c0aae,fashion_shoes,RN,1,199.7,57.95,257.65,43.1,100.0
048c2757535328e0d7dac690ad3c0aae,fashion_shoes,RO,1,169.79,57.96,227.75,12.93,0.0
048c2757535328e0d7dac690ad3c0aae,fashion_shoes,RS,3,138.17,22.22,160.39,17.82,0.0
048c2757535328e0d7dac690ad3c0aae,fashion_shoes,SC,1,199.7,18.65,218.35,31.89,100.0
048c2757535328e0d7dac690ad3c0aae,fashion_shoes,SP,8,193.91,15.96,209.88,9.25,0.0
048c2757535328e0d7dac690ad3c0aae,fashion_shoes,TO,1,199.7,29.8,229.5,15.19,0.0
04aa0a1c5ce6b222003403a3e11c3cc0,auto,CE,1,329.0,47.89,376.89,11.35,100.0
04aa0a1c5ce6b222003403a3e11c3cc0,auto,MG,1,749.0,70.05,819.05,11.27,0.0
04aa0a1c5ce6b222003403a3e11c3cc0,auto,PB,1,378.0,60.82,438.82,18.88,0.0
04aa0a1c5ce6b222003403a3e11c3cc0,auto,PE,1,349.0,48.03,397.03,41.97,100.0
04aa0a1c5ce6b222003403a3e11c3cc0,auto,PI,3,262.0,48.53,310.53,15.95,0.0
04aa0a1c5ce6b222003403a3e11c3cc0,auto,RJ,1,338.0,35.73,373.73,27.85,0.0
04aa0a1c5ce6b222003403a3e11c3cc0,auto,SP,2,358.0,22.48,380.48,7.6,0.0
04aa0a1c5ce6b222003403a3e11c3cc0,sports_leisure,MS,1,109.0,98.02,207.02,22.14,0.0
04aba03279157f6d4e0fe8ccaf21963c,health_beauty,ES,1,118.0,18.08,136.08,10.25,0.0
04aba03279157f6d4e0fe8ccaf21963c,health_beauty,MG,1,170.0,15.94,185.94,14.11,0.0
04aba03279157f6d4e0fe8ccaf21963c,health_beauty,PA,1,250.0,54.11,304.11,28.75,0.0
04aba03279157f6d4e0fe8ccaf21963c,health_beauty,PE,1,108.0,57.31,165.31,47.06,100.0
04aba03279157f6d4e0fe8ccaf21963c,health_beauty,RJ,8,171.25,15.53,186.78,5.93,0.0
04aba03279157f6d4e0fe8ccaf21963c,health_beauty,SP,3,133.33,16.52,149.85,7.73,0.0
04e38a233f726ef161074ab1c9b0399a,baby,RJ,1,34.9,14.1,49.0,18.11,0.0
04e38a233f726ef161074ab1c9b0399a,baby,SP,4,37.15,8.5,45.66,6.04,0.0
04e38a233f726ef161074ab1c9b0399a,housewares,DF,1,27.9,15.11,43.01,12.25,0.0
04e38a233f726ef161074ab1c9b0399a,housewares,MG,1,32.9,15.11,48.01,20.84,100.0
04e38a233f726ef161074ab1c9b0399a,housewares,SP,4,50.4,14.66,65.06,7.07,0.0
04e38a233f726ef161074ab1c9b0399a,sports_leisure,ES,1,23.9,15.11,39.01,11.21,0.0
04e38a233f726ef161074ab1c9b0399a,sports_leisure,MG,1,19.9,15.11,35.01,9.21,0.0
04e38a233f726ef161074ab1c9b0399a,sports_leisure,MT,1,199.9,55.84,255.74,17.9,0.0
04e38a233f726ef161074ab1c9b0399a,sports_leisure,PR,1,21.9,15.11,37.01,11.81,0.0
04e38a233f726ef161074ab1c9b0399a,sports_leisure,RJ,1,36.9,16.6,53.5,40.12,0.0
04e38a233f726ef161074ab1c9b0399a,sports_leisure,SP,3,27.23,10.14,37.37,9.48,33.33
04ee0ec01589969663ba5967c0e0bdc0,arts_and_craftmanship,SC,1,289.49,24.83,314.32,3.07,0.0
04fdea0c111866e6cf812f1570d6b5bd,computers_accessories,ES,1,95.0,17.92,112.92,18.49,0.0
04fdea0c111866e6cf812f1570d6b5bd,computers_accessories,GO,1,95.0,17.92,112.92,7.21,0.0
04fdea0c111866e6cf812f1570d6b5bd,computers_accessories,MA,1,95.0,38.22,133.22,24.46,100.0
04fdea0c111866e6cf812f1570d6b5bd,computers_accessories,PE,1,95.0,21.07,116.07,15.68,0.0
04fdea0c111866e6cf812f1570d6b5bd,computers_accessories,RO,1,95.0,38.22,133.22,18.05,0.0
04fdea0c111866e6cf812f1570d6b5bd,computers_accessories,SP,2,95.0,10.68,105.68,10.68,0.0
04fdea0c111866e6cf812f1570d6b5bd,electronics,RJ,1,200.0,18.65,218.65,38.78,100.0
0509040ea3fe50071181bbc359eb7738,bed_bath_table,MG,1,45.9,12.48,58.38,10.07,0.0
0509040ea3fe50071181bbc359eb7738,housewares,DF,1,28.99,14.1,43.09,10.19,0.0
0509040ea3fe50071181bbc359eb7738,housewares,RJ,1,28.99,14.1,43.09,9.95,0.0
0509040ea3fe50071181bbc359eb7738,housewares,RN,1,28.99,25.38,54.37,12.63,0.0
0509040ea3fe50071181bbc359eb7738,housewares,SP,4,37.55,14.61,52.16,11.43,0.0
0509040ea3fe50071181bbc359eb7738,sports_leisure,AL,2,23.8,21.15,44.95,16.51,0.0
0509040ea3fe50071181bbc359eb7738,sports_leisure,BA,4,34.08,16.04,50.12,12.93,0.0
0509040ea3fe50071181bbc359eb7738,sports_leisure,CE,1,32.8,21.15,53.95,28.01,0.0
0509040ea3fe50071181bbc359eb7738,sports_leisure,DF,1,23.8,14.1,37.9,9.2,0.0
0509040ea3fe50071181bbc359eb7738,sports_leisure,ES,3,23.8,16.55,40.35,16.24,0.0
0509040ea3fe50071181bbc359eb7738,sports_leisure,GO,1,23.8,16.79,40.59,27.0,0.0
0509040ea3fe50071181bbc359eb7738,sports_leisure,MA,2,80.4,22.17,102.57,13.73,0.0
0509040ea3fe50071181bbc359eb7738,sports_leisure,MG,28,47.04,11.0,58.04,4.74,0.0
0509040ea3fe50071181bbc359eb7738,sports_leisure,MT,1,34.9,37.15,72.05,13.14,0.0
0509040ea3fe50071181bbc359eb7738,sports_leisure,PA,1,41.5,22.67,64.17,37.22,0.0
0509040ea3fe50071181bbc359eb7738,sports_leisure,PB,1,23.8,21.15,44.95,17.41,0.0
0509040ea3fe50071181bbc359eb7738,sports_leisure,PE,2,38.9,22.85,61.75,16.93,0.0
0509040ea3fe50071181bbc359eb7738,sports_leisure,PI,1,34.9,25.38,60.28,13.46,0.0
0509040ea3fe50071181bbc359eb7738,sports_leisure,PR,1,23.8,15.79,39.59,11.35,0.0
0509040ea3fe50071181bbc359eb7738,sports_leisure,RJ,7,42.27,15.24,57.51,12.13,14.29
0509040ea3fe50071181bbc359eb7738,sports_leisure,SP,23,32.89,14.61,47.49,11.72,0.0
052577151711aec5c744fe12e66db3e1,small_appliances,RS,1,687.0,42.65,729.65,14.03,0.0
054694fa03fe82cec4b7551487331d74,cool_stuff,ES,2,278.0,25.84,303.83,13.56,0.0
054694fa03fe82cec4b7551487331d74,cool_stuff,MG,1,259.0,27.31,286.31,16.88,0.0
054694fa03fe82cec4b7551487331d74,cool_stuff,PR,1,399.0,24.26,423.26,17.7,100.0
054694fa03fe82cec4b7551487331d74,cool_stuff,SC,1,197.0,27.7,224.7,31.07,100.0
054694fa03fe82cec4b7551487331d74,cool_stuff,SP,1,177.0,18.53,195.53,10.84,0.0
054694fa03fe82cec4b7551487331d74,home_appliances_2,ES,1,497.0,28.32,525.32,44.01,100.0
054694fa03fe82cec4b7551487331d74,home_appliances_2,MG,1,487.0,48.9,535.9,187.74,0.0
054694fa03fe82cec4b7551487331d74,home_appliances_2,SC,1,439.0,24.54,463.54,17.53,0.0
054694fa03fe82cec4b7551487331d74,home_appliances_2,SP,1,467.0,18.38,485.38,12.38,0.0
054694fa03fe82cec4b7551487331d74,home_appliances_2,TO,1,497.0,84.3,581.3,27.16,0.0
054694fa03fe82cec4b7551487331d74,housewares,SP,1,224.1,19.46,243.56,55.01,100.0
054694fa03fe82cec4b7551487331d74,small_appliances,BA,1,447.0,32.17,479.17,20.22,100.0
054694fa03fe82cec4b7551487331d74,small_appliances,MG,2,432.0,26.22,458.22,27.7,0.0
054694fa03fe82cec4b7551487331d74,small_appliances,RS,2,593.0,60.58,653.58,17.3,0.0
054694fa03fe82cec4b7551487331d74,small_appliances,SP,3,397.0,18.94,415.94,16.78,33.33
056b4ada5bbc2c50cc7842547dda6b51,electronics,MG,1,669.99,19.44,689.43,11.35,0.0
056b4ada5bbc2c50cc7842547dda6b51,electronics,PB,1,169.99,53.54,223.53,11.95,0.0
056b4ada5bbc2c50cc7842547dda6b51,electronics,RJ,1,149.99,14.26,164.25,6.15,0.0
056b4ada5bbc2c50cc7842547dda6b51,electronics,SP,2,649.99,18.3,668.29,70.17,0.0
056b4ada5bbc2c50cc7842547dda6b51,watches_gifts,AL,3,123.32,32.77,156.09,22.45,0.0
056b4ada5bbc2c50cc7842547dda6b51,watches_gifts,BA,5,156.99,27.18,184.17,13.35,20.0
056b4ada5bbc2c50cc7842547dda6b51,watches_gifts,CE,2,154.5,51.58,206.08,32.71,50.0
056b4ada5bbc2c50cc7842547dda6b51,watches_gifts,DF,2,364.99,17.69,382.68,11.36,50.0
056b4ada5bbc2c50cc7842547dda6b51,watches_gifts,GO,1,129.99,17.35,147.34,18.26,0.0
056b4ada5bbc2c50cc7842547dda6b51,watches_gifts,MG,12,158.41,16.93,175.34,8.7,8.33
056b4ada5bbc2c50cc7842547dda6b51,watches_gifts,MT,1,229.99,38.3,268.29,15.37,0.0
056b4ada5bbc2c50cc7842547dda6b51,watches_gifts,PA,1,129.99,61.19,191.18,17.83,0.0
056b4ada5bbc2c50cc7842547dda6b51,watches_gifts,PE,2,137.49,23.68,161.18,16.68,50.0
056b4ada5bbc2c50cc7842547dda6b51,watches_gifts,PR,2,289.99,17.13,307.12,6.25,0.0
056b4ada5bbc2c50cc7842547dda6b51,watches_gifts,RJ,15,143.52,9.61,153.13,3.14,13.33
056b4ada5bbc2c50cc7842547dda6b51,watches_gifts,SP,13,166.22,17.35,183.57,7.23,7.69
0570350b23eda5444f8d1d9544932058,health_beauty,MG,1,39.9,18.23,58.13,4.96,0.0
0570350b23eda5444f8d1d9544932058,health_beauty,PR,1,59.9,18.3,78.2,10.71,0.0
0570350b23eda5444f8d1d9544932058,health_beauty,SC,1,59.9,18.3,78.2,6.24,0.0
0570350b23eda5444f8d1d9544932058,health_beauty,SP,1,58.9,7.39,66.29,3.75,0.0
0570350b23eda5444f8d1d9544932058,perfumery,SP,2,62.8,7.39,70.19,2.38,0.0
05730013efda596306417c3b09302475,arts_and_craftmanship,MG,1,238.0,68.72,306.72,8.09,0.0
05730013efda596306417c3b09302475,furniture_decor,PR,1,238.0,62.65,300.65,7.84,0.0
05730013efda596306417c3b09302475,furniture_decor,SP,2,238.0,42.65,280.65,10.94,0.0
058cb5aeb36d7c0fcae20fc85d5e0a59,luggage_accessories,BA,1,148.5,116.22,264.72,19.86,0.0
058cb5aeb36d7c0fcae20fc85d5e0a59,luggage_accessories,DF,1,92.0,61.93,153.93,9.18,0.0
058cb5aeb36d7c0fcae20fc85d5e0a59,luggage_accessories,ES,1,92.0,65.45,157.45,11.09,0.0
058cb5aeb36d7c0fcae20fc85d5e0a59,luggage_accessories,MG,1,45.0,14.29,59.29,5.13,100.0
058cb5aeb36d7c0fcae20fc85d5e0a59,luggage_accessories,PE,1,148.5,165.32,313.82,9.04,0.0
058cb5aeb36d7c0fcae20fc85d5e0a59,luggage_accessories,RJ,5,103.3,42.59,145.89,10.1,20.0
058cb5aeb36d7c0fcae20fc85d5e0a59,luggage_accessories,SP,1,148.5,97.37,245.87,7.03,0.0
058fd0aa2bfdb2274e05e1ae971dabb6,health_beauty,RS,1,140.0,15.73,155.73,6.69,100.0
058fd0aa2bfdb2274e05e1ae971dabb6,perfumery,AL,1,142.5,21.8,164.3,14.11,0.0
058fd0aa2bfdb2274e05e1ae971dabb6,perfumery,CE,2,131.5,26.2,157.7,20.28,0.0
058fd0aa2bfdb2274e05e1ae971dabb6,perfumery,DF,1,139.0,15.85,154.85,10.4,0.0
058fd0aa2bfdb2274e05e1ae971dabb6,perfumery,GO,1,120.0,15.59,135.59,15.68,0.0
058fd0aa2bfdb2274e05e1ae971dabb6,perfumery,MA,1,139.0,34.77,173.77,15.1,0.0
058fd0aa2bfdb2274e05e1ae971dabb6,perfumery,MG,9,123.66,16.09,139.75,9.12,0.0
058fd0aa2bfdb2274e05e1ae971dabb6,perfumery,PE,1,120.0,37.53,157.53,38.59,100.0
058fd0aa2bfdb2274e05e1ae971dabb6,perfumery,PR,2,129.7,17.29,146.99,8.46,0.0
058fd0aa2bfdb2274e05e1ae971dabb6,perfumery,RJ,7,105.0,15.11,120.11,8.77,14.29
058fd0aa2bfdb2274e05e1ae971dabb6,perfumery,RS,3,133.83,15.73,149.56,20.02,0.0
058fd0aa2bfdb2274e05e1ae971dabb6,perfumery,SE,1,142.5,21.8,164.3,18.11,0.0
058fd0aa2bfdb2274e05e1ae971dabb6,perfumery,SP,29,116.54,9.4,125.93,4.71,6.9
05a48cc8859962767935ab9087417fbb,garden_tools,RJ,1,42.9,16.49,59.39,11.28,0.0
05a940b4ecae36cadfd8e93bd9c43257,audio,RJ,1,251.9,19.04,270.94,32.88,100.0
05a940b4ecae36cadfd8e93bd9c43257,computers_accessories,ES,1,43.9,21.15,65.05,21.35,0.0
05a940b4ecae36cadfd8e93bd9c43257,computers_accessories,MG,1,43.9,15.79,59.69,9.01,0.0
05a940b4ecae36cadfd8e93bd9c43257,computers_accessories,RJ,1,39.9,17.63,57.53,11.86,0.0
05a940b4ecae36cadfd8e93bd9c43257,computers_accessories,RS,1,65.9,34.26,100.16,17.34,0.0
05a940b4ecae36cadfd8e93bd9c43257,cool_stuff,DF,1,13.9,12.6,26.5,12.79,0.0
05a940b4ecae36cadfd8e93bd9c43257,cool_stuff,GO,1,98.9,9.26,108.16,5.87,0.0
05a940b4ecae36cadfd8e93bd9c43257,cool_stuff,RS,1,119.9,21.64,141.54,9.13,0.0
05a940b4ecae36cadfd8e93bd9c43257,cool_stuff,SP,1,16.9,17.63,34.53,8.07,0.0
05aebce0b5c8f0d41b29b686f2d05fd3,garden_tools,SP,1,40.0,36.55,76.55,6.84,0.0
05aebce0b5c8f0d41b29b686f2d05fd3,home_comfort_2,SP,1,34.99,9.34,44.33,5.16,0.0
05ca864204d09595ae591b93ea9cf93d,consoles_games,SP,1,179.9,8.52,188.42,5.17,0.0
05d2173d43ea568aa0540eba70d2ca76,auto,BA,2,53.21,52.7,105.91,17.6,50.0
05d2173d43ea568aa0540eba70d2ca76,auto,MA,2,39.66,42.54,82.2,18.83,0.0
05d2173d43ea568aa0540eba70d2ca76,auto,MG,9,52.17,15.36,67.53,9.26,11.11
05d2173d43ea568aa0540eba70d2ca76,auto,PI,1,122.11,63.11,185.22,10.01,0.0
05d2173d43ea568aa0540eba70d2ca76,auto,PR,3,78.81,29.66,108.47,17.53,0.0
05d2173d43ea568aa0540eba70d2ca76,auto,RJ,9,71.94,27.91,99.85,15.01,11.11
05d2173d43ea568aa0540eba70d2ca76,auto,RS,2,25.5,25.63,51.13,15.58,0.0
05d2173d43ea568aa0540eba70d2ca76,auto,SP,18,139.36,26.19,165.55,11.21,11.11
05d2173d43ea568aa0540eba70d2ca76,construction_tools_construction,BA,1,49.0,16.79,65.79,13.55,0.0
05d2173d43ea568aa0540eba70d2ca76,construction_tools_construction,MS,1,58.0,27.79,85.79,50.7,100.0
05d2173d43ea568aa0540eba70d2ca76,construction_tools_construction,RJ,1,49.0,15.1,64.1,12.09,0.0
05d2173d43ea568aa0540eba70d2ca76,construction_tools_construction,SP,9,57.18,22.9,80.08,14.74,11.11
05d2173d43ea568aa0540eba70d2ca76,housewares,MT,1,145.0,26.29,171.29,17.25,0.0
05d2173d43ea568aa0540eba70d2ca76,housewares,RJ,1,145.0,15.76,160.76,14.93,0.0
